Year,Country,GDP (Current USD),Total Population,Life Expectancy,GDP/Capita,Area (km2),Population Density (/km2),Unemployment Rate (%)
1999,Italy,1248563179203.00,56916317.00,79.00,21937.00,301340.00,194.00,12.00
1999,Mexico,600232874043.00,100300579.00,74.00,5984.00,1964380.00,52.00,2.00
1999,Nigeria,59372613486.00,119327073.00,55.00,498.00,923770.00,131.00, -
1999,Netherlands,441975282335.00,15812088.00,78.00,27952.00,41530.00,468.00,4.00
1999,New Zealand,58762260626.00,3835100.00,78.00,15322.00,267710.00,15.00,7.00
1999,Thailand,126668932160.00,62306651.00,71.00,2033.00,513120.00,122.00,3.00
1999,United States,9660624000000.00,279040000.00,77.00,34621.00,9629090.00,30.00,4.00
2000,Australia,415034227218.00,19153000.00,80.00,21669.00,7741220.00,2.00,6.00
2000,Brazil,655420645477.00,175287587.00,71.00,3739.00,8515770.00,21.00, -
2000,Canada,742293448253.00,30769700.00,79.00,24124.00,9984670.00,3.00,7.00
2000,China,1211346869605.00,1262645000.00,70.00,959.00,9562920.00,134.00,3.00
2000,France,1362248940483.00,60912500.00,79.00,22364.00,549087.00,111.00,10.00
2000,United Kingdom,1647951278560.00,58892514.00,78.00,27982.00,243610.00,243.00, -
2000,India,462146799337.00,1053050912.00,62.00,439.00,3287260.00,354.00,3.00
2000,Ireland,99853528653.00,3805174.00,78.00,26242.00,70280.00,55.00,4.00
2000,Italy,1141759996315.00,56942108.00,80.00,20051.00,301340.00,194.00,11.00
2000,Mexico,707906744575.00,101719673.00,75.00,6959.00,1964380.00,52.00,3.00
2000,Nigeria,69448756933.00,122352009.00,55.00,568.00,923770.00,134.00, -
2000,Netherlands,412807259996.00,15925513.00,78.00,25921.00,41530.00,472.00,3.00
2000,New Zealand,52622842840.00,3857700.00,78.00,13641.00,267710.00,15.00,6.00
2000,Thailand,126392308498.00,62958021.00,71.00,2008.00,513120.00,123.00,2.00
2000,United States,10284779000000.00,282162411.00,77.00,36450.00,9632030.00,31.00,4.00
2001,Australia,378215090694.00,19413000.00,80.00,19483.00,7741220.00,3.00,7.00
2001,Brazil,559372276082.00,177750670.00,71.00,3147.00,8515770.00,21.00,10.00
2001,Canada,736379777893.00,31081900.00,80.00,23692.00,9984670.00,3.00, -
2001,China,1339395718865.00,1271850000.00,70.00,1053.00,9562914.00,135.00,4.00
2001,France,1376465324385.00,61357430.00,79.00,22434.00,549087.00,112.00,9.00
2001,United Kingdom,1621510004318.00,59119673.00,78.00,27428.00,243610.00,244.00, -
2001,India,478965491062.00,1071477855.00,62.00,447.00,3287260.00,360.00, -
2001,Ireland,109133512304.00,3866243.00,78.00,28227.00,70280.00,56.00,4.00
2001,Italy,1162317852349.00,56974100.00,80.00,20401.00,301340.00,194.00,10.00
2001,Mexico,756706300590.00,103067068.00,75.00,7342.00,1964380.00,53.00,3.00
2001,Nigeria,74030364472.00,125463434.00,55.00,590.00,923770.00,138.00, -
2001,Netherlands,426573601790.00,16046180.00,78.00,26584.00,41530.00,475.00,2.00
2001,New Zealand,53872425917.00,3880500.00,79.00,13883.00,267710.00,15.00,5.00
2001,Thailand,120296746257.00,63543322.00,71.00,1893.00,513120.00,124.00,3.00
2001,United States,10621824000000.00,284968955.00,77.00,37274.00,9632030.00,31.00,5.00
2002,Australia,394486709920.00,19651400.00,80.00,20074.00,7741220.00,3.00,6.00
2002,Brazil,507962487700.00,180151021.00,71.00,2820.00,8515770.00,22.00,9.00
2002,Canada,757950678647.00,31362000.00,80.00,24168.00,9984670.00,3.00,8.00
2002,China,1470550015082.00,1280400000.00,70.00,1149.00,9562913.00,136.00,4.00
2002,France,1494286655374.00,61805267.00,79.00,24177.00,549087.00,113.00,9.00
2002,United Kingdom,1768408273381.00,59370479.00,78.00,29786.00,243610.00,245.00, -
2002,India,508068952066.00,1089807112.00,62.00,466.00,3287260.00,367.00, -
2002,Ireland,127945379258.00,3931947.00,79.00,32540.00,70280.00,57.00,4.00
2002,Italy,1266510634293.00,57059007.00,80.00,22197.00,301340.00,194.00,9.00
2002,Mexico,772106378935.00,104355608.00,75.00,7399.00,1964380.00,54.00,3.00
2002,Nigeria,95385819321.00,128666710.00,55.00,741.00,923770.00,141.00, -
2002,Netherlands,465368906456.00,16148929.00,79.00,28817.00,41530.00,478.00,3.00
2002,New Zealand,66627729311.00,3948500.00,79.00,16874.00,267710.00,15.00,5.00
2002,Thailand,134300851255.00,64073164.00,72.00,2096.00,513120.00,125.00,2.00
2002,United States,10977514000000.00,287625193.00,77.00,38166.00,9632030.00,31.00,6.00
2003,Australia,466294700058.00,19895400.00,81.00,23437.00,7741220.00,3.00,6.00
2003,Brazil,558319920832.00,182482149.00,72.00,3060.00,8515770.00,22.00,10.00
2003,Canada,892380986368.00,31676000.00,80.00,28172.00,9984670.00,3.00,8.00
2003,China,1660287965663.00,1288400000.00,71.00,1289.00,9562913.00,137.00,4.00
2003,France,1840480812641.00,62244886.00,80.00,29568.00,549387.00,114.00,8.00
2003,United Kingdom,2038395102041.00,59647577.00,78.00,34174.00,243610.00,247.00, -
2003,India,599592902016.00,1108027848.00,63.00,541.00,3287260.00,373.00, -
2003,Ireland,164285112867.00,3996521.00,79.00,41107.00,70280.00,58.00,4.00
2003,Italy,1569649661400.00,57313203.00,80.00,27387.00,301340.00,195.00,9.00
2003,Mexico,729336319677.00,105640453.00,75.00,6904.00,1964380.00,54.00,3.00
2003,Nigeria,104911947834.00,131972533.00,56.00,795.00,923770.00,145.00, -
2003,Netherlands,571863431151.00,16225302.00,79.00,35245.00,41530.00,481.00,4.00
2003,New Zealand,88250885550.00,4027200.00,79.00,21914.00,267710.00,15.00,5.00
2003,Thailand,152280653544.00,64554952.00,72.00,2359.00,513120.00,126.00,2.00
2003,United States,11510670000000.00,290107933.00,77.00,39677.00,9632030.00,32.00,6.00
2004,Australia,611904253806.00,20127400.00,81.00,30402.00,7741220.00,3.00,5.00
2004,Brazil,669316654017.00,184738458.00,72.00,3623.00,8515770.00,22.00,9.00
2004,Canada,1023196003075.00,31995000.00,80.00,31980.00,9984670.00,4.00,7.00
2004,China,1955347004963.00,1296075000.00,71.00,1509.00,9562913.00,138.00,4.00
2004,France,2115742488205.00,62704895.00,80.00,33741.00,549087.00,115.00,9.00
2004,United Kingdom,2398555474185.00,59987905.00,79.00,39984.00,243610.00,248.00, -
2004,India,699688852930.00,1126135777.00,63.00,621.00,3287260.00,379.00, -
2004,Ireland,193870350137.00,4070262.00,79.00,47631.00,70280.00,59.00,4.00
2004,Italy,1798314750435.00,57685327.00,81.00,31175.00,301340.00,196.00,8.00
2004,Mexico,782240601985.00,106995583.00,75.00,7311.00,1964380.00,55.00,4.00
2004,Nigeria,136385979323.00,135393616.00,56.00,1007.00,923770.00,149.00, -
2004,Netherlands,650532654582.00,16281779.00,79.00,39955.00,41530.00,482.00,5.00
2004,New Zealand,103904537815.00,4087500.00,79.00,25420.00,267710.00,16.00,4.00
2004,Thailand,172895476153.00,65002231.00,72.00,2660.00,513120.00,127.00,2.00
2004,United States,12274928000000.00,292805298.00,78.00,41922.00,9632030.00,32.00,6.00
2005,Australia,692641708014.00,20394800.00,81.00,33962.00,7741220.00,3.00,5.00
2005,Brazil,891630175813.00,186917361.00,72.00,4770.00,8515770.00,22.00,10.00
2005,Canada,1169357979865.00,32312000.00,80.00,36190.00,9984670.00,4.00,7.00
2005,China,2285965892361.00,1303720000.00,72.00,1753.00,9562912.00,139.00,4.00
2005,France,2196126103718.00,63179351.00,80.00,34760.00,549087.00,115.00,8.00
2005,United Kingdom,2520701818182.00,60401206.00,79.00,41733.00,243610.00,250.00, -
2005,India,808901077222.00,1144118674.00,64.00,707.00,3287260.00,385.00,3.00
2005,Ireland,211650764830.00,4159914.00,80.00,50879.00,70280.00,60.00,4.00
2005,Italy,1852661982341.00,57969484.00,81.00,31959.00,301340.00,197.00,8.00
2005,Mexico,877476221382.00,108472228.00,75.00,8089.00,1964380.00,56.00,4.00
2005,Nigeria,176134087151.00,138939478.00,57.00,1268.00,923770.00,153.00, -
2005,Netherlands,678533764457.00,16319868.00,80.00,41577.00,41540.00,483.00,5.00
2005,New Zealand,114718721397.00,4133900.00,80.00,27751.00,267710.00,16.00,4.00
2005,Thailand,189318499954.00,65425470.00,73.00,2894.00,513120.00,128.00,1.00
2005,United States,13093726000000.00,295516599.00,78.00,44308.00,9632030.00,32.00,5.00
2006,Australia,745521862833.00,20697900.00,81.00,36019.00,7741220.00,3.00,5.00
2006,Brazil,1107640297890.00,189012412.00,73.00,5860.00,8515770.00,23.00,9.00
2006,Canada,1315415197461.00,32570505.00,81.00,40387.00,9984670.00,4.00,6.00
2006,China,2752131773355.00,1311020000.00,73.00,2099.00,9562911.00,140.00,4.00
2006,France,2318593651988.00,63621381.00,81.00,36444.00,549087.00,116.00,8.00
2006,United Kingdom,2692612695492.00,60846820.00,79.00,44252.00,243610.00,252.00, -
2006,India,920316529730.00,1161977719.00,64.00,792.00,3287260.00,391.00, -
2006,Ireland,232085535065.00,4273591.00,80.00,54307.00,70280.00,62.00,4.00
2006,Italy,1942633797516.00,58143979.00,81.00,33411.00,301340.00,198.00,7.00
2006,Mexico,975387131716.00,110092378.00,75.00,8860.00,1964380.00,57.00,4.00
2006,Nigeria,236103982432.00,142614094.00,57.00,1656.00,923770.00,157.00, -
2006,Netherlands,726649102998.00,16346101.00,80.00,44454.00,41540.00,484.00,4.00
2006,New Zealand,111608845081.00,4184600.00,80.00,26671.00,267710.00,16.00,4.00
2006,Thailand,221758486880.00,65824164.00,74.00,3369.00,513120.00,129.00,1.00
2006,United States,13855888000000.00,298379912.00,78.00,46437.00,9632030.00,33.00,5.00
2007,Australia,851962785585.00,20827600.00,82.00,40905.00,7741220.00,3.00,4.00
2007,Brazil,1397084345950.00,191026637.00,73.00,7314.00,8515770.00,23.00,8.00
2007,Canada,1464977190206.00,32887928.00,81.00,44545.00,9984670.00,4.00,6.00
2007,China,3552182311653.00,1317885000.00,73.00,2695.00,9562911.00,140.00,4.00
2007,France,2657213249384.00,64016227.00,81.00,41508.00,549087.00,117.00,8.00
2007,United Kingdom,3074359743898.00,61322463.00,80.00,50134.00,243610.00,253.00, -
2007,India,1201111768409.00,1179681239.00,64.00,1018.00,3287260.00,397.00, -
2007,Ireland,269917519847.00,4398942.00,80.00,61360.00,70280.00,64.00,5.00
2007,Italy,2203053380783.00,58438310.00,81.00,37699.00,301340.00,199.00,6.00
2007,Mexico,1052696282279.00,111836346.00,76.00,9413.00,1964380.00,58.00,4.00
2007,Nigeria,275625684969.00,146417024.00,58.00,1882.00,923770.00,161.00, -
2007,Netherlands,839419655078.00,16381696.00,80.00,51241.00,41540.00,485.00,3.00
2007,New Zealand,137316087308.00,4223800.00,80.00,32510.00,267710.00,16.00,4.00
2007,Thailand,262942650544.00,66195615.00,74.00,3972.00,513120.00,130.00,1.00
2007,United States,14477635000000.00,301231207.00,78.00,48062.00,9632030.00,33.00,5.00
2008,Australia,1052584601611.00,21249200.00,82.00,49535.00,7741220.00,3.00,4.00
2008,Brazil,1695824571927.00,192979029.00,73.00,8788.00,8515770.00,23.00,7.00
2008,Canada,1549131208997.00,33245773.00,81.00,46596.00,9984670.00,4.00,6.00
2008,China,4598206091384.00,1324655000.00,73.00,3471.00,9562911.00,141.00,4.00
2008,France,2918382891460.00,64374989.00,81.00,45334.00,549087.00,118.00,7.00
2008,United Kingdom,2890564338235.00,61806995.00,80.00,46768.00,243610.00,255.00,6.00
2008,India,1186952757636.00,1197146906.00,65.00,991.00,3287260.00,403.00, -
2008,Ireland,275020023436.00,4489544.00,80.00,61258.00,70280.00,65.00,7.00
2008,Italy,2390729163615.00,58826731.00,82.00,40640.00,301340.00,200.00,7.00
2008,Mexico,1109989063587.00,113661809.00,75.00,9766.00,1964380.00,58.00,4.00
2008,Nigeria,337035512677.00,150347390.00,59.00,2242.00,923770.00,165.00, -
2008,Netherlands,936228211513.00,16445593.00,80.00,56929.00,41540.00,487.00,3.00
2008,New Zealand,133279679483.00,4259800.00,80.00,31288.00,267710.00,16.00,4.00
2008,Thailand,291383081232.00,66545760.00,74.00,4379.00,513120.00,130.00,1.00
2008,United States,14718582000000.00,304093966.00,78.00,48401.00,9831510.00,33.00,6.00
2009,Australia,926448240318.00,21691700.00,82.00,42710.00,7741220.00,3.00,6.00
2009,Brazil,1667019780934.00,194895996.00,73.00,8553.00,8515770.00,23.00,9.00
2009,Canada,1371153004986.00,33628571.00,81.00,40773.00,9984670.00,4.00,8.00
2009,China,5109953609257.00,1331260000.00,74.00,3838.00,9562911.00,142.00,4.00
2009,France,2690222283968.00,64707044.00,81.00,41575.00,549087.00,118.00,9.00
2009,United Kingdom,2382825985356.00,62276270.00,80.00,38262.00,243610.00,257.00,8.00
2009,India,1323940295875.00,1214270132.00,65.00,1090.00,3287260.00,408.00, -
2009,Ireland,236311336482.00,4535375.00,80.00,52104.00,70280.00,66.00,13.00
2009,Italy,2185160183384.00,59095365.00,82.00,36977.00,301340.00,201.00,8.00
2009,Mexico,900045350649.00,115505228.00,75.00,7792.00,1964380.00,59.00,5.00
2009,Nigeria,291880204328.00,154402181.00,60.00,1890.00,923770.00,170.00, -
2009,Netherlands,857932759100.00,16530388.00,81.00,51900.00,41540.00,490.00,3.00
2009,New Zealand,121338622025.00,4302600.00,81.00,28201.00,267710.00,16.00,6.00
2009,Thailand,281710095725.00,66881867.00,74.00,4212.00,513120.00,131.00,1.00
2009,United States,14418739000000.00,306771529.00,79.00,47002.00,9831510.00,34.00,9.00
2010,Australia,1144260547873.00,22031750.00,82.00,51937.00,7741220.00,3.00,5.00
2010,Brazil,2208871646203.00,196796269.00,74.00,11224.00,8515770.00,24.00, -
2010,Canada,1613464422811.00,34005274.00,81.00,47447.00,9984670.00,4.00,8.00
2010,China,6100620488868.00,1337705000.00,74.00,4561.00,9562911.00,142.00,4.00
2010,France,2642609548930.00,65027507.00,81.00,40638.00,549087.00,119.00,9.00
2010,United Kingdom,2441173394730.00,62766365.00,80.00,38893.00,243610.00,259.00,8.00
2010,India,1656617073124.00,1230980691.00,65.00,1346.00,3287260.00,414.00,2.00
2010,Ireland,221951354762.00,4560155.00,81.00,48672.00,70280.00,66.00,15.00
2010,Italy,2125058244243.00,59277417.00,82.00,35849.00,301340.00,202.00,8.00
2010,Mexico,1057801295584.00,117318941.00,75.00,9016.00,1964380.00,60.00,5.00
2010,Nigeria,363359886203.00,158578261.00,61.00,2291.00,923770.00,174.00, -
2010,Netherlands,836389937229.00,16615394.00,81.00,50338.00,41540.00,493.00,4.00
2010,New Zealand,146583831538.00,4350700.00,81.00,33692.00,267710.00,17.00,7.00
2010,Thailand,341105009515.00,67208808.00,74.00,5075.00,513120.00,132.00,1.00
2010,United States,14964372000000.00,309338421.00,79.00,48375.00,9831510.00,34.00,10.00
2011,Australia,1394280784778.00,22340024.00,82.00,62412.00,7741220.00,3.00,5.00
2011,Brazil,2616201578192.00,198686688.00,74.00,13167.00,8515770.00,24.00,7.00
2011,Canada,1788647906048.00,34342780.00,82.00,52082.00,9984670.00,4.00, -
2011,China,7572553836875.00,1344130000.00,75.00,5634.00,9562911.00,143.00,4.00
2011,France,2861408170265.00,65342775.00,82.00,43791.00,549087.00,119.00,9.00
2011,United Kingdom,2619700404733.00,63258918.00,81.00,41412.00,243610.00,261.00,8.00
2011,India,1823049927771.00,1247236029.00,66.00,1462.00,3287260.00,419.00, -
2011,Ireland,239018536582.00,4580084.00,81.00,52186.00,70280.00,66.00,15.00
2011,Italy,2276292404601.00,59379449.00,82.00,38335.00,301340.00,202.00,8.00
2011,Mexico,1180489601958.00,119090017.00,76.00,9913.00,1964380.00,61.00,5.00
2011,Nigeria,410334579161.00,162877076.00,62.00,2519.00,923770.00,179.00,4.00
2011,Netherlands,893757287202.00,16693074.00,81.00,53541.00,41540.00,495.00,5.00
2011,New Zealand,168461998741.00,4384000.00,81.00,38427.00,267710.00,17.00,6.00
2011,Thailand,370818747397.00,67530130.00,74.00,5491.00,513120.00,132.00,1.00
2011,United States,15517926000000.00,311644280.00,79.00,49794.00,9831510.00,34.00,9.00
2012,Australia,1543411012580.00,22742475.00,82.00,67865.00,7741220.00,3.00,5.00
2012,Brazil,2465188674415.00,200560983.00,74.00,12291.00,8515770.00,24.00, -
2012,Canada,1824288757448.00,34750545.00,82.00,52497.00,9984670.00,4.00,7.00
2012,China,8560547314679.00,1350695000.00,75.00,6338.00,9562911.00,144.00,4.00
2012,France,2683825225093.00,65659789.00,82.00,40875.00,549087.00,120.00,9.00
2012,United Kingdom,2662085168499.00,63700300.00,81.00,41791.00,243610.00,263.00,8.00
2012,India,1827637859136.00,1263065852.00,66.00,1447.00,3287260.00,425.00,3.00
2012,Ireland,225571853194.00,4599533.00,81.00,49042.00,70280.00,67.00,15.00
2012,Italy,2072823157060.00,59539717.00,82.00,34814.00,301340.00,202.00,11.00
2012,Mexico,1201089987015.00,120828307.00,76.00,9940.00,1964380.00,62.00,5.00
2012,Nigeria,459376049764.00,167297284.00,63.00,2746.00,923770.00,184.00, -
2012,Netherlands,828946812397.00,16754962.00,81.00,49475.00,41540.00,497.00,6.00
2012,New Zealand,176192886551.00,4408100.00,81.00,39970.00,267710.00,17.00,7.00
2012,Thailand,397558094270.00,67843979.00,74.00,5860.00,513120.00,133.00,1.00
2012,United States,16155255000000.00,313993272.00,79.00,51451.00,9831510.00,34.00,8.00
2013,Australia,1573696522007.00,23145901.00,82.00,67990.00,7741220.00,3.00,6.00
2013,Brazil,2472806919902.00,202408632.00,74.00,12217.00,8515770.00,24.00, -
2013,Canada,1842628005830.00,35152370.00,82.00,52418.00,9984670.00,4.00,7.00
2013,China,9607224481533.00,1357380000.00,76.00,7078.00,9562911.00,145.00,4.00
2013,France,2811077725704.00,65998660.00,82.00,42593.00,549087.00,121.00,10.00
2013,United Kingdom,2739818680930.00,64128226.00,81.00,42724.00,243610.00,265.00,8.00
2013,India,1856722121395.00,1278562207.00,67.00,1452.00,3287260.00,430.00, -
2013,Ireland,239389340720.00,4623816.00,82.00,51773.00,70280.00,67.00,14.00
2013,Italy,2130491320659.00,60233948.00,82.00,35370.00,301340.00,205.00,12.00
2013,Mexico,1274443084717.00,122535969.00,75.00,10401.00,1964380.00,63.00,5.00
2013,Nigeria,514966287334.00,171829303.00,63.00,2997.00,923770.00,189.00,4.00
2013,Netherlands,866680000367.00,16804432.00,81.00,51574.00,41540.00,499.00,7.00
2013,New Zealand,190785204764.00,4442100.00,81.00,42949.00,267710.00,17.00,6.00
2013,Thailand,420333333333.00,68143065.00,74.00,6168.00,513120.00,133.00,0.00
2013,United States,16691517000000.00,316234505.00,79.00,52782.00,9831510.00,35.00,7.00
2014,Australia,1464955475994.00,23504138.00,82.00,62328.00,7741220.00,3.00,6.00
2014,Brazil,2455993625159.00,204213133.00,74.00,12027.00,8515770.00,24.00, -
2014,Canada,1799268695862.00,35535348.00,82.00,50633.00,9984670.00,4.00,7.00
2014,China,10482372109962.00,1364270000.00,76.00,7684.00,9562911.00,145.00,4.00
2014,France,2852165760630.00,66316092.00,82.00,43009.00,549087.00,121.00,10.00
2014,United Kingdom,3022827781881.00,64613160.00,81.00,46783.00,243610.00,267.00,6.00
2014,India,2039127446299.00,1293859294.00,67.00,1576.00,3287259.00,435.00, -
2014,Ireland,258099014042.00,4657740.00,82.00,55413.00,70280.00,68.00,12.00
2014,Italy,2151732868243.00,60789140.00,82.00,35397.00,301340.00,207.00,13.00
2014,Mexico,1314563967425.00,124221600.00,76.00,10582.00,1964380.00,64.00,5.00
2014,Nigeria,568498937616.00,176460502.00,64.00,3222.00,923770.00,194.00,5.00
2014,Netherlands,879635084125.00,16865008.00,81.00,52157.00,41540.00,501.00,7.00
2014,New Zealand,200955119874.00,4509700.00,81.00,44561.00,267710.00,17.00,6.00
2014,Thailand,407339361696.00,68416772.00,75.00,5954.00,513120.00,134.00,1.00
2014,United States,17427609000000.00,318622525.00,79.00,54697.00,9831510.00,35.00,6.00
2015,Australia,1349034029453.00,23850784.00,82.00,56561.00,7741220.00,3.00,6.00
2015,Brazil,1802214373741.00,205962108.00,74.00,8750.00,8515770.00,25.00, -
2015,Canada,1559623393039.00,35832513.00,82.00,43525.00,9984670.00,4.00,7.00
2015,China,11064666282626.00,1371220000.00,76.00,8069.00,9562911.00,146.00, -
2015,France,2438207896252.00,66593366.00,82.00,36613.00,549087.00,122.00,10.00
2015,United Kingdom,2885570309161.00,65128861.00,81.00,44306.00,243610.00,269.00,5.00
2015,India,2102390808997.00,1309053980.00,67.00,1606.00,3287259.00,440.00, -
2015,Ireland,290617008368.00,4701957.00,82.00,61808.00,70280.00,68.00,10.00
2015,Italy,1832868490534.00,60730582.00,82.00,30180.00,301340.00,206.00,12.00
2015,Mexico,1170564619928.00,125890949.00,76.00,9298.00,1964380.00,65.00,4.00
2015,Nigeria,494583180777.00,181181744.00,65.00,2730.00,923770.00,199.00,4.00
2015,Netherlands,757999453314.00,16939923.00,81.00,44746.00,41540.00,503.00,7.00
2015,New Zealand,177620948761.00,4595700.00,81.00,38649.00,267710.00,17.00,5.00
2015,Thailand,401399422443.00,68657600.00,75.00,5846.00,513120.00,134.00,1.00
2015,United States,18120714000000.00,321039839.00,79.00,56444.00,9831510.00,35.00,5.00
2016,Australia,1208039015868.00,24210809.00,82.00,49897.00,7741220.00,3.00,6.00
2016,Brazil,1793989048409.00,207652865.00,75.00,8639.00,8515770.00,25.00,12.00
2016,Canada,1535767736946.00,36264604.00,82.00,42349.00,9984670.00,4.00,7.00
2016,China,11190992550230.00,1378665000.00,77.00,8117.00,9562910.00,147.00, -
2016,France,2465134297439.00,66859768.00,82.00,36870.00,549087.00,122.00,10.00
2016,United Kingdom,2650850178102.00,65595565.00,81.00,40412.00,243610.00,271.00,5.00
2016,India,2274229710530.00,1324171354.00,68.00,1717.00,3287259.00,445.00, -
2016,Ireland,304819018067.00,4755335.00,82.00,64100.00,70280.00,69.00,8.00
2016,Italy,1859383610249.00,60627498.00,82.00,30669.00,301340.00,206.00,12.00
2016,Mexico,1077779580639.00,127540423.00,76.00,8450.00,1964375.00,66.00,4.00
2016,Nigeria,404649527538.00,185989640.00,66.00,2176.00,923770.00,204.00, -
2016,Netherlands,777227541581.00,17030314.00,81.00,45638.00,41540.00,506.00,6.00
2016,New Zealand,189285950471.00,4693200.00,81.00,40332.00,267710.00,18.00,5.00
2016,Thailand,411755164833.00,68863514.00,75.00,5979.00,513120.00,135.00,1.00
2016,United States,18624475000000.00,323405935.00,79.00,57589.00,9831510.00,35.00,5.00
2017,Australia,1323421072479.00,24598933.00, -   ,53800.00,7741220.00,3.00,6.00
2017,Brazil,2055505502225.00,209288278.00, -   ,9821.00,8515770.00,25.00,13.00
2017,Canada,1653042795255.00,36708083.00, -   ,45032.00,9984670.00,4.00,6.00
2017,China,12237700479375.00,1386395000.00, -   ,8827.00,9562910.00,148.00,4.00
2017,France,2582501307216.00,67118648.00, -   ,38477.00,549087.00,123.00,9.00
2017,United Kingdom,2622433959604.00,66022273.00, -   ,39720.00,243610.00,273.00,4.00
2017,India,2600818243560.00,1339180127.00, -   ,1942.00,3287259.00,450.00, -
2017,Ireland,333730764773.00,4813608.00, -   ,69331.00,70280.00,70.00,7.00
2017,Italy,1934797937411.00,60551416.00, -   ,31953.00,301340.00,206.00,11.00
2017,Mexico,1150887823404.00,129163276.00, -   ,8910.00,1964375.00,66.00,3.00
2017,Nigeria,375745486521.00,190886311.00, -   ,1968.00,923770.00,210.00, -
2017,Netherlands,826200282501.00,17132854.00, -   ,48223.00,41540.00,509.00,5.00
2017,New Zealand,205852838255.00,4793900.00, -   ,42941.00,267710.00,18.00,5.00
2017,Thailand,455302682986.00,69037513.00, -   ,6595.00,513120.00,135.00, -
2017,United States,19390604000000.00,325719178.00, -   ,59532.00,9831510.00,36.00,4.00
2018,Australia, -   , -   , -   , -   ,7741220.00, -   , -
2018,Brazil, -   , -   , -   , -   ,8515770.00, -   , -
2018,Canada, -   , -   , -   , -   ,9984670.00, -   , -
2018,China, -   , -   , -   , -   ,9562910.00, -   , -
2018,France, -   , -   , -   , -   ,549087.00, -   , -
2018,United Kingdom, -   , -   , -   , -   ,243610.00, -   , -
2018,India, -   , -   , -   , -   ,3287259.00, -   , -
2018,Ireland, -   , -   , -   , -   ,70280.00, -   , -
2018,Italy, -   , -   , -   , -   ,301340.00, -   , -
2018,Mexico, -   , -   , -   , -   ,1964375.00, -   , -
2018,Nigeria, -   , -   , -   , -   ,923770.00, -   , -
2018,Netherlands, -   , -   , -   , -   ,41540.00, -   , -
2018,New Zealand, -   , -   , -   , -   ,267710.00, -   , -
2018,Thailand, -   , -   , -   , -   ,513120.00, -   , -
2018,United States, -   , -   , -   , -   ,9831510.00, -   , -
